temps,ACTU,MILIEU,LASER,TENSION_ACTU,TENSION_MILIEU,TENSION_LASER,DUTY CYCLE, u = 0.13865V
2.00,25.49,25.40,25.04,2.47,2.48,2.48,2200
4.00,25.40,25.40,25.04,2.48,2.48,2.48,2200
6.00,25.49,25.40,25.04,2.47,2.48,2.48,2200
8.00,25.76,25.40,25.04,2.46,2.48,2.48,2200
10.00,25.94,25.40,25.04,2.45,2.48,2.48,2200
12.00,26.12,25.40,25.04,2.44,2.48,2.48,2200
14.00,26.30,25.40,25.04,2.43,2.48,2.48,2200
16.00,26.39,25.40,25.04,2.42,2.48,2.48,2200
18.00,26.57,25.49,25.04,2.41,2.47,2.47,2200
20.00,26.66,25.58,25.13,2.41,2.47,2.47,2200
22.00,26.75,25.58,25.13,2.40,2.47,2.47,2200
24.00,26.84,25.67,25.13,2.40,2.46,2.46,2200
26.00,26.93,25.67,25.13,2.39,2.46,2.46,2200
28.00,26.93,25.76,25.13,2.39,2.46,2.46,2200
30.00,27.11,25.76,25.13,2.39,2.46,2.46,2200
32.00,27.11,25.85,25.04,2.39,2.45,2.45,2200
34.00,27.20,25.85,25.13,2.38,2.45,2.45,2200
36.00,27.29,25.94,25.22,2.38,2.45,2.45,2200
38.00,27.29,25.94,25.22,2.38,2.45,2.45,2200
40.00,27.38,26.03,25.31,2.37,2.44,2.44,2200
42.00,27.38,26.03,25.31,2.37,2.44,2.44,2200
44.00,27.47,26.12,25.40,2.37,2.44,2.44,2200
46.00,27.56,26.12,25.40,2.36,2.44,2.44,2200
48.00,27.56,26.21,25.40,2.36,2.43,2.43,2200
50.00,27.65,26.21,25.49,2.36,2.43,2.43,2200
52.00,27.74,26.30,25.49,2.35,2.43,2.43,2200
54.00,27.74,26.30,25.49,2.35,2.43,2.43,2200
56.00,27.74,26.30,25.49,2.35,2.43,2.43,2200
58.00,27.84,26.39,25.58,2.35,2.42,2.42,2200
60.00,27.93,26.39,25.58,2.34,2.42,2.42,2200
62.00,27.93,26.48,25.67,2.34,2.42,2.42,2200
64.00,27.93,26.48,25.67,2.34,2.42,2.42,2200
66.00,28.02,26.48,25.76,2.34,2.42,2.42,2200
68.00,28.02,26.57,25.76,2.34,2.41,2.41,2200
70.00,28.02,26.57,25.76,2.34,2.41,2.41,2200
72.00,28.02,26.66,25.76,2.34,2.41,2.41,2200
74.00,28.11,26.66,25.76,2.33,2.41,2.41,2200
76.00,28.11,26.66,25.85,2.33,2.41,2.41,2200
78.00,28.20,26.75,25.94,2.33,2.40,2.40,2200
79.99,28.20,26.75,25.94,2.33,2.40,2.40,2200
81.99,28.20,26.84,25.94,2.33,2.40,2.40,2200
83.99,28.29,26.84,26.03,2.32,2.40,2.40,2200
85.99,28.29,26.84,26.03,2.32,2.40,2.40,2200
87.99,28.29,26.93,26.03,2.32,2.39,2.39,2200
89.99,28.29,26.93,26.12,2.32,2.39,2.39,2200
91.99,28.38,26.93,26.12,2.32,2.39,2.39,2200
93.99,28.38,27.02,26.21,2.32,2.39,2.39,2200
95.99,28.38,27.02,26.21,2.32,2.39,2.39,2200
97.99,28.38,27.02,26.21,2.32,2.39,2.39,2200
99.99,28.47,27.11,26.30,2.31,2.39,2.39,2200
101.99,28.47,27.11,26.30,2.31,2.39,2.39,2200
103.99,28.47,27.20,26.30,2.31,2.38,2.38,2200
105.99,28.47,27.20,26.30,2.31,2.38,2.38,2200
107.99,28.57,27.20,26.39,2.31,2.38,2.38,2200
109.99,28.57,27.20,26.39,2.31,2.38,2.38,2200
111.99,28.66,27.29,26.39,2.30,2.38,2.38,2200
113.99,28.57,27.29,26.48,2.31,2.38,2.38,2200
115.99,28.66,27.29,26.48,2.30,2.38,2.38,2200
117.99,28.66,27.29,26.48,2.30,2.38,2.38,2200
119.99,28.66,27.38,26.57,2.30,2.37,2.37,2200
121.99,28.75,27.38,26.57,2.30,2.37,2.37,2200
123.99,28.75,27.38,26.57,2.30,2.37,2.37,2200
125.99,28.84,27.47,26.66,2.29,2.37,2.37,2200
127.99,28.84,27.47,26.66,2.29,2.37,2.37,2200
129.99,28.84,27.47,26.66,2.29,2.37,2.37,2200
131.99,28.84,27.47,26.66,2.29,2.37,2.37,2200
