temps,ACTU,MILIEU,LASER,LASER_ESTIME,TENSION_ACTU,TENSION_MILIEU,TENSION_LASER,DUTY CYCLE,STABILITE, I=0.532A, u=0.143V
134.0,27.158,25.865,25.435,25.339,2.383,2.453,2.476,1118.0,0.0
136.0,27.292,25.887,25.457,25.365,2.375,2.452,2.475,1118.0,0.0
138.0,27.336,25.93,25.457,25.392,2.373,2.449,2.475,1118.0,0.0
140.0,27.357,25.93,25.5,25.416,2.372,2.449,2.473,1118.0,0.0
142.0,27.492,25.973,25.5,25.442,2.365,2.447,2.473,1118.0,0.0
144.0,27.492,25.994,25.432,25.467,2.365,2.446,2.476,1118.0,0.0
146.0,27.513,26.016,25.543,25.491,2.363,2.444,2.47,1118.0,0.0
148.0,27.375,26.016,25.564,25.513,2.371,2.444,2.469,1118.0,0.0
150.0,27.375,26.059,25.586,25.537,2.371,2.442,2.468,1118.0,0.0
152.0,27.488,25.991,25.607,25.552,2.365,2.446,2.467,1118.0,0.0
154.0,27.488,26.012,25.65,25.568,2.365,2.445,2.464,1118.0,0.0
156.0,27.622,26.123,25.672,25.591,2.357,2.439,2.463,1118.0,0.0
158.0,27.553,26.055,25.693,25.607,2.361,2.442,2.462,1118.0,0.0
160.0,27.575,26.167,25.625,25.631,2.36,2.436,2.466,1118.0,0.0
162.0,27.597,26.188,25.758,25.654,2.359,2.435,2.459,1118.0,0.0
164.0,27.64,26.21,25.758,25.676,2.357,2.434,2.459,1118.0,0.0
166.0,27.684,26.231,25.89,25.698,2.354,2.433,2.451,1118.0,0.0
168.0,27.684,26.274,25.8,25.722,2.354,2.43,2.456,1118.0,0.0
170.0,27.819,26.296,25.844,25.746,2.347,2.429,2.454,1118.0,0.0
172.0,27.75,26.318,25.865,25.768,2.351,2.428,2.453,1118.0,0.0
174.0,27.75,26.361,25.797,25.793,2.351,2.426,2.456,1118.0,0.0
176.0,27.771,26.361,25.84,25.815,2.349,2.426,2.454,1118.0,0.0
178.0,27.793,26.472,25.951,25.844,2.348,2.42,2.448,1118.0,0.0
180.0,27.793,26.404,25.973,25.865,2.348,2.423,2.447,1118.0,0.0
182.0,27.724,26.404,25.973,25.883,2.352,2.423,2.447,1118.0,0.0
184.0,27.906,26.425,26.084,25.902,2.342,2.422,2.441,1118.0,0.0
186.0,27.793,26.379,26.016,25.915,2.348,2.425,2.444,1118.0,0.0
188.0,27.928,26.4,25.969,25.928,2.341,2.424,2.447,1118.0,0.0
190.0,27.881,26.49,25.969,25.948,2.344,2.419,2.447,1118.0,0.0
192.0,27.902,26.602,26.012,25.975,2.342,2.413,2.445,1118.0,0.0
194.0,27.902,26.533,26.102,25.994,2.342,2.416,2.44,1118.0,0.0
196.0,27.833,26.577,26.123,26.015,2.346,2.414,2.439,1118.0,0.0
198.0,27.855,26.577,26.123,26.033,2.345,2.414,2.439,1118.0,0.0
200.0,27.899,26.508,26.145,26.044,2.343,2.418,2.437,1118.0,0.0
202.0,28.012,26.53,26.077,26.056,2.337,2.417,2.441,1118.0,0.0
