temps,ACTU,MILIEU,LASER,TENSION_ACTU,TENSION_MILIEU,TENSION_LASER,DUTY CYCLE, u = 0.20923V
2.00,24.87,24.96,24.60,2.51,2.50,2.50,2350
4.00,24.96,24.87,24.60,2.50,2.51,2.51,2350
6.00,25.13,24.96,24.69,2.49,2.50,2.50,2350
8.00,25.49,24.96,24.60,2.47,2.50,2.50,2350
10.00,25.85,24.96,24.60,2.45,2.50,2.50,2350
12.00,26.12,25.04,24.60,2.44,2.50,2.50,2350
14.00,26.39,25.13,24.60,2.42,2.49,2.49,2350
16.00,26.57,25.13,24.60,2.41,2.49,2.49,2350
18.00,26.75,25.13,24.60,2.40,2.49,2.49,2350
20.00,26.93,25.22,24.60,2.39,2.49,2.49,2350
22.00,27.11,25.31,24.69,2.39,2.48,2.48,2350
24.00,27.20,25.40,24.69,2.38,2.48,2.48,2350
26.00,27.38,25.40,24.69,2.37,2.48,2.48,2350
28.00,27.47,25.49,24.69,2.37,2.47,2.47,2350
30.00,27.65,25.58,24.78,2.36,2.47,2.47,2350
32.00,27.65,25.67,24.69,2.36,2.46,2.46,2350
34.00,27.84,25.76,24.78,2.35,2.46,2.46,2350
36.00,27.93,25.85,24.87,2.34,2.45,2.45,2350
38.00,28.02,25.94,24.96,2.34,2.45,2.45,2350
40.00,28.11,25.94,24.96,2.33,2.45,2.45,2350
42.00,28.29,26.03,25.04,2.32,2.44,2.44,2350
44.00,28.29,26.12,25.13,2.32,2.44,2.44,2350
46.00,28.38,26.21,25.13,2.32,2.43,2.43,2350
48.00,28.47,26.21,25.22,2.31,2.43,2.43,2350
50.00,28.57,26.30,25.22,2.31,2.43,2.43,2350
52.00,28.66,26.39,25.31,2.30,2.42,2.42,2350
54.00,28.75,26.48,25.40,2.30,2.42,2.42,2350
56.00,28.75,26.48,25.40,2.30,2.42,2.42,2350
58.00,28.84,26.57,25.49,2.29,2.41,2.41,2350
60.00,28.93,26.66,25.58,2.29,2.41,2.41,2350
62.00,29.02,26.75,25.58,2.28,2.40,2.40,2350
64.00,29.02,26.75,25.67,2.28,2.40,2.40,2350
66.00,29.12,26.84,25.67,2.28,2.40,2.40,2350
68.00,29.12,26.93,25.76,2.28,2.39,2.39,2350
70.00,29.30,26.93,25.76,2.27,2.39,2.39,2350
72.00,29.30,27.02,25.85,2.27,2.39,2.39,2350
74.00,29.39,27.02,25.94,2.26,2.39,2.39,2350
76.00,29.39,27.11,25.94,2.26,2.39,2.39,2350
78.00,29.49,27.20,26.03,2.26,2.38,2.38,2350
79.99,29.49,27.20,26.03,2.26,2.38,2.38,2350
81.99,29.49,27.29,26.12,2.26,2.38,2.38,2350
83.99,29.58,27.38,26.21,2.25,2.37,2.37,2350
85.99,29.58,27.38,26.21,2.25,2.37,2.37,2350
87.99,29.58,27.47,26.30,2.25,2.37,2.37,2350
89.99,29.58,27.47,26.30,2.25,2.37,2.37,2350
91.99,29.67,27.56,26.39,2.25,2.36,2.36,2350
93.99,29.67,27.47,26.48,2.25,2.37,2.37,2350
95.99,29.76,27.56,26.48,2.24,2.36,2.36,2350
97.99,29.76,27.65,26.57,2.24,2.36,2.36,2350
99.99,29.76,27.65,26.57,2.24,2.36,2.36,2350
101.99,29.86,27.74,26.66,2.24,2.35,2.35,2350
103.99,29.95,27.84,26.75,2.23,2.35,2.35,2350
105.99,29.95,27.84,26.75,2.23,2.35,2.35,2350
107.99,30.04,27.93,26.84,2.23,2.34,2.34,2350
109.99,30.13,27.93,26.84,2.22,2.34,2.34,2350
111.99,30.23,28.02,26.84,2.22,2.34,2.34,2350
113.99,30.23,28.02,26.93,2.22,2.34,2.34,2350
115.99,30.32,28.02,27.02,2.21,2.34,2.34,2350
117.99,30.32,28.11,27.02,2.21,2.33,2.33,2350
119.99,30.41,28.20,27.02,2.21,2.33,2.33,2350
121.99,30.41,28.20,27.11,2.21,2.33,2.33,2350
123.99,30.51,28.29,27.11,2.20,2.32,2.32,2350
125.99,30.51,28.29,27.20,2.20,2.32,2.32,2350
127.99,30.51,28.29,27.20,2.20,2.32,2.32,2350
129.99,30.51,28.38,27.29,2.20,2.32,2.32,2350
131.99,30.60,28.47,27.29,2.20,2.31,2.31,2350
133.99,30.60,28.47,27.38,2.20,2.31,2.31,2350
135.99,30.69,28.47,27.38,2.19,2.31,2.31,2350
137.99,30.69,28.57,27.47,2.19,2.31,2.31,2350
139.99,30.79,28.57,27.38,2.19,2.31,2.31,2350
141.99,30.79,28.66,27.56,2.19,2.30,2.30,2350
143.99,30.88,28.66,27.56,2.18,2.30,2.30,2350
