temps,ACTU,MILIEU,LASER,LASER_ESTIME,TENSION_ACTU,TENSION_MILIEU,TENSION_LASER,DUTY CYCLE,STABILITE, I=0.630A, u=0.200V
2.0,24.33,24.245,24.156,24.251,2.537,2.541,2.546,980.0,0.0
4.0,24.075,24.245,24.156,24.25,2.551,2.541,2.546,980.0,0.0
6.0,24.096,24.291,24.224,24.254,2.55,2.539,2.543,980.0,0.0
8.0,24.494,24.174,24.306,24.247,2.528,2.545,2.538,1152.0,0.0
10.0,24.281,24.174,24.327,24.241,2.54,2.545,2.537,1152.0,0.0
12.0,24.558,24.174,24.348,24.235,2.524,2.545,2.536,1152.0,0.0
14.0,24.925,24.174,24.238,24.23,2.504,2.545,2.542,1152.0,0.0
16.0,25.16,24.195,24.149,24.228,2.491,2.544,2.547,1152.0,0.0
18.0,25.242,24.238,24.238,24.229,2.487,2.542,2.542,1152.0,0.0
20.0,25.414,24.37,24.238,24.241,2.477,2.535,2.542,1152.0,0.0
22.0,25.586,24.302,24.327,24.246,2.468,2.538,2.537,1152.0,0.0
24.0,25.714,24.366,24.238,24.257,2.461,2.535,2.542,1152.0,0.0
26.0,25.732,24.32,24.259,24.262,2.46,2.537,2.541,1152.0,0.0
28.0,25.908,24.384,24.37,24.272,2.45,2.534,2.535,1152.0,0.0
30.0,25.994,24.448,24.281,24.287,2.446,2.53,2.54,1152.0,0.0
32.0,26.102,24.579,24.302,24.311,2.44,2.523,2.538,1152.0,0.0
34.0,26.21,24.643,24.345,24.339,2.434,2.52,2.536,1152.0,0.0
36.0,26.318,24.775,24.366,24.375,2.428,2.512,2.535,1152.0,0.0
38.0,26.382,24.729,24.455,24.403,2.425,2.515,2.53,1152.0,0.0
40.0,26.447,24.793,24.43,24.435,2.421,2.511,2.531,1152.0,0.0
42.0,26.533,24.836,24.43,24.466,2.416,2.509,2.531,1152.0,0.0
44.0,26.487,24.878,24.473,24.499,2.419,2.507,2.529,1152.0,0.0
46.0,26.732,24.853,24.426,24.526,2.406,2.508,2.531,1152.0,0.0
48.0,26.707,25.007,24.469,24.563,2.407,2.5,2.529,1152.0,0.0
50.0,26.793,25.05,24.601,24.601,2.402,2.497,2.522,1152.0,0.0
52.0,26.858,25.182,24.622,24.646,2.399,2.49,2.521,1152.0,0.0
54.0,26.923,25.157,24.665,24.684,2.395,2.491,2.518,1152.0,0.0
56.0,26.988,25.289,24.775,24.73,2.392,2.484,2.512,1152.0,0.0
58.0,26.941,25.242,24.818,24.768,2.394,2.487,2.51,1152.0,0.0
60.0,27.075,25.196,24.772,24.798,2.387,2.489,2.513,1152.0,0.0
62.0,27.097,25.328,24.814,24.836,2.386,2.482,2.51,1152.0,0.0
64.0,27.118,25.371,24.768,24.874,2.385,2.48,2.513,1152.0,0.0
66.0,27.252,25.525,24.878,24.922,2.377,2.471,2.507,1152.0,0.0
