temps,ACTU,MILIEU,LASER, courant = 0.83A, tension d'alim = 0.31V
472,23.36,23.45,23.09
475,23.36,23.45,23.18
478,23.36,23.45,23.18
481,23.36,23.45,23.18
484,23.36,23.45,23.18
487,23.36,23.45,23.18
490,23.27,23.36,23.18
493,23.36,23.45,23.18
496,23.27,23.45,23.18
499,23.27,23.45,23.18
502,23.36,23.36,23.18
505,23.27,23.45,23.09
508,23.36,23.36,23.18
512,23.27,23.45,23.18
515,23.36,23.45,23.18
519,23.36,23.45,23.09
522,23.36,23.36,23.18
525,23.27,23.45,23.18
528,23.36,23.45,23.18
531,23.36,23.36,23.18
534,23.36,23.45,23.18
537,23.27,23.45,23.18
540,23.36,23.36,23.18
543,23.36,23.45,23.09
546,23.27,23.45,23.18
549,23.36,23.45,23.18
552,23.27,23.45,23.18
556,23.36,23.45,23.18
559,23.36,23.45,23.18
562,23.36,23.45,23.18
565,23.36,23.36,23.18
568,23.27,23.45,23.09
571,23.27,23.45,23.09
574,23.36,23.45,23.09
577,23.27,23.45,23.18
580,23.27,23.45,23.09
583,23.36,23.45,23.18
586,23.36,23.45,23.18
589,23.27,23.45,23.18
592,23.36,23.45,23.18
595,23.36,23.45,23.18
599,23.36,23.45,23.18
602,23.36,23.45,23.18
605,23.36,23.45,23.18
608,23.36,23.45,23.18
611,23.36,23.45,23.18
614,23.27,23.36,23.09
617,23.36,23.36,23.18
620,23.27,23.45,23.18
623,23.36,23.45,23.18
626,23.36,23.45,23.18
629,23.36,23.45,23.18
632,23.27,23.45,23.09
635,23.36,23.45,23.18
638,23.36,23.45,23.09
643,23.36,23.45,23.18
646,23.36,23.45,23.09
649,23.36,23.45,23.09
652,23.36,23.45,23.18
655,23.36,23.45,23.09
658,23.36,23.45,23.18
661,23.36,23.45,23.18
664,23.36,23.45,23.18
667,23.27,23.45,23.18
670,23.36,23.45,23.18
673,23.36,23.45,23.18
676,23.36,23.45,23.18
679,23.27,23.45,23.18
683,23.27,23.45,23.09
686,23.36,23.45,23.18
689,23.36,23.45,23.09
692,23.36,23.45,23.18
695,23.36,23.45,23.18
698,23.36,23.45,23.18
701,23.36,23.45,23.18
704,23.27,23.45,23.18
707,23.36,23.45,23.09
710,23.36,23.45,23.18
713,23.36,23.45,23.18
716,23.27,23.36,23.09
719,23.36,23.45,23.18
722,23.27,23.45,23.18
726,23.27,23.45,23.18
729,23.27,23.45,23.18
732,23.36,23.45,23.18
735,23.36,23.45,23.09
738,23.36,23.36,23.18
741,23.27,23.45,23.18
744,23.36,23.45,23.18
748,23.36,23.45,23.18
751,23.36,23.45,23.09
754,23.36,23.45,23.18
757,23.36,23.36,23.09
760,23.36,23.45,23.18
763,23.36,23.45,23.18
766,23.36,23.45,23.18
770,23.27,23.36,23.18
773,23.27,23.45,23.18
776,23.27,23.45,23.18
779,23.27,23.45,23.18
782,23.27,23.45,23.18
785,23.27,23.45,23.18
788,23.27,23.45,23.18
791,23.36,23.45,23.09
794,23.36,23.45,23.18
797,23.27,23.45,23.18
800,23.36,23.45,23.18
803,23.36,23.45,23.09
806,23.27,23.45,23.18
809,23.36,23.45,23.09
813,23.36,23.36,23.18
816,23.36,23.45,23.18
819,23.36,23.45,23.18
822,23.36,23.45,23.18
825,23.27,23.36,23.18
828,23.36,23.45,23.18
831,23.36,23.45,23.18
834,23.36,23.45,23.09
837,23.36,23.45,23.18
840,23.36,23.45,23.09
843,23.36,23.45,23.18
846,23.36,23.45,23.18
849,23.27,23.45,23.18
852,23.36,23.45,23.09
856,23.36,23.45,23.18
860,23.27,23.45,23.09
863,23.36,23.45,23.18
866,23.27,23.45,23.18
869,23.27,23.45,23.18
872,23.36,23.45,23.18
875,23.27,23.45,23.18
878,23.36,23.45,23.18
881,23.27,23.45,23.18
884,23.36,23.45,23.18
887,23.27,23.45,23.18
890,23.27,23.45,23.18
893,23.27,23.45,23.09
897,23.36,23.36,23.18
900,23.36,23.45,23.09
903,23.36,23.45,23.18
906,23.36,23.45,23.18
909,23.36,23.45,23.18
912,23.27,23.45,23.18
915,23.36,23.36,23.18
918,23.36,23.45,23.18
921,23.36,23.36,23.18
924,23.36,23.45,23.18
927,23.36,23.45,23.18
930,23.36,23.45,23.18
933,23.27,23.45,23.09
936,23.36,23.45,23.18
940,23.36,23.45,23.18
943,23.36,23.45,23.18
946,23.27,23.36,23.18
949,23.36,23.45,23.18
952,23.27,23.45,23.18
955,23.27,23.45,23.18
958,23.27,23.45,23.18
961,23.27,23.45,23.18
964,23.36,23.45,23.18
967,23.36,23.45,23.18
970,23.36,23.45,23.09
973,23.36,23.45,23.18
976,23.36,23.45,23.18
979,23.36,23.45,23.18
984,23.36,23.45,23.18
987,23.36,23.45,23.18
990,23.27,23.45,23.18
993,23.36,23.45,23.18
996,23.36,23.36,23.18
999,23.36,23.36,23.18
1002,23.27,23.45,23.18
1005,23.36,23.45,23.18
1008,23.36,23.45,23.09
1011,23.36,23.45,23.18
1014,23.36,23.45,23.09
1017,23.36,23.45,23.18
1020,23.36,23.45,23.18
1024,23.36,23.45,23.18
1028,23.36,23.45,23.18
1031,23.36,23.45,23.18
1034,23.27,23.45,23.18
1037,23.36,23.45,23.18
1040,23.27,23.45,23.18
1043,23.36,23.45,23.18
1046,23.27,23.45,23.18
1049,23.36,23.45,23.18
1052,23.27,23.45,23.18
1055,23.36,23.45,23.18
1058,23.36,23.45,23.18
1062,23.36,23.45,23.18
1065,23.36,23.45,23.18
1069,23.27,23.36,23.18
1072,23.36,23.45,23.18
1075,23.27,23.45,23.18
1078,23.36,23.45,23.18
1081,23.36,23.45,23.18
1084,23.36,23.45,23.18
1087,23.36,23.45,23.18
1090,23.36,23.45,23.18
1094,23.36,23.45,23.18
1097,23.27,23.45,23.18
1100,23.36,23.45,23.18
1103,23.36,23.45,23.18
1106,23.36,23.45,23.18
1110,23.36,23.45,23.18
1113,23.36,23.45,23.18
1116,23.27,23.36,23.18
1119,23.36,23.45,23.18
1122,23.36,23.45,23.18
1126,23.36,23.36,23.18
1129,23.36,23.45,23.18
1132,23.36,23.45,23.18
1135,23.36,23.45,23.18
1138,23.36,23.45,23.18
1141,23.36,23.45,23.18
1144,23.27,23.45,23.18
1147,23.36,23.45,23.18
1150,23.36,23.45,23.18
1154,23.36,23.45,23.18
1158,23.36,23.45,23.18
1161,23.36,23.45,23.18
1164,23.36,23.45,23.18
1167,23.36,23.45,23.18
1170,23.36,23.45,23.18
1173,23.36,23.45,23.18
1176,23.36,23.45,23.18
1179,23.36,23.45,23.18
1182,23.36,23.45,23.18
1185,23.36,23.45,23.18
1188,23.36,23.45,23.18
1191,23.36,23.45,23.18
1196,23.36,23.45,23.18
1199,23.36,23.45,23.18
1202,23.36,23.45,23.18
1205,23.36,23.45,23.18
1208,23.36,23.45,23.18
1211,23.36,23.45,23.18
1214,23.36,23.45,23.18
1217,23.27,23.45,23.18
1220,23.36,23.45,23.18
1223,23.36,23.45,23.18
1227,23.36,23.36,23.18
1230,23.36,23.45,23.09
1233,23.36,23.45,23.18
1236,23.36,23.45,23.18
1240,23.36,23.45,23.18
1243,23.36,23.45,23.18
1246,23.36,23.36,23.18
1249,23.36,23.45,23.09
1252,23.36,23.45,23.18
1255,23.36,23.45,23.18
1259,23.36,23.45,23.18
1262,23.36,23.45,23.18
1265,23.36,23.45,23.18
1268,23.27,23.45,23.09
1271,23.36,23.45,23.18
1274,23.36,23.45,23.18
1277,23.27,23.36,23.18
1281,23.36,23.45,23.18
1284,23.36,23.45,23.18
1287,23.36,23.45,23.18
1291,23.27,23.45,23.18
1294,23.36,23.45,23.18
1297,23.36,23.36,23.18
1300,23.36,23.45,23.18
1303,23.36,23.36,23.18
1306,23.36,23.45,23.18
1309,23.27,23.45,23.18
1312,23.36,23.45,23.18
1315,23.36,23.45,23.18
1318,23.36,23.45,23.18
1321,23.36,23.45,23.18
1326,23.36,23.45,23.18
1329,23.27,23.45,23.18
1332,23.36,23.45,23.18
1335,23.36,23.45,23.18
1338,23.36,23.45,23.18
1341,23.36,23.45,23.09
1344,23.36,23.45,23.18
1347,23.27,23.36,23.18
1350,23.36,23.45,23.18
1353,23.27,23.45,23.18
1357,23.36,23.45,23.18
1360,23.36,23.45,23.09
1363,23.36,23.45,23.18
1367,23.36,23.45,23.18
1370,23.27,23.45,23.18
1373,23.36,23.45,23.18
1376,23.36,23.45,23.18
1379,23.36,23.45,23.18
1382,23.27,23.36,23.09
1385,23.36,23.45,23.18
1389,23.36,23.36,23.18
1392,23.36,23.45,23.18
1395,23.27,23.45,23.18
1398,23.36,23.36,23.18
1401,23.27,23.45,23.18
1404,23.27,23.45,23.09
1408,23.36,23.45,23.18
1411,23.36,23.45,23.18
1414,23.36,23.45,23.18
1417,23.36,23.45,23.18
1421,23.36,23.45,23.18
1424,23.36,23.45,23.18
1427,23.27,23.45,23.18
1430,23.36,23.45,23.18
1433,23.36,23.45,23.18
1436,23.36,23.45,23.18
1439,23.36,23.36,23.18
1442,23.36,23.45,23.18
1445,23.27,23.45,23.09
1448,23.27,23.45,23.18
1452,23.36,23.45,23.18
1456,23.27,23.45,23.18
1459,23.36,23.45,23.18
1462,23.36,23.36,23.09
1465,23.36,23.45,23.18
1468,23.27,23.45,23.18
1471,23.36,23.45,23.09
1474,23.36,23.45,23.18
1477,23.36,23.45,23.18
1480,23.27,23.45,23.18
1483,23.27,23.45,23.18
1486,23.36,23.45,23.18
1489,23.36,23.36,23.18
1494,23.36,23.45,23.18
1497,23.27,23.36,23.18
1500,23.27,23.45,23.18
1503,23.27,23.45,23.18
1506,23.36,23.45,23.18
1509,23.36,23.45,23.18
1512,23.27,23.45,23.18
1515,23.36,23.45,23.18
1518,23.27,23.45,23.18
1521,23.27,23.45,23.18
1525,23.36,23.45,23.18
1528,23.36,23.45,23.18
1531,23.27,23.45,23.18
1534,23.27,23.45,23.09
1538,23.36,23.45,23.18
1541,23.27,23.45,23.18
1544,23.27,23.45,23.18
1547,23.36,23.45,23.18
1550,23.27,23.45,23.18
1553,23.36,23.45,23.18
1557,23.27,23.45,23.18
1560,23.36,23.45,23.18
1563,23.27,23.45,23.09
1566,23.36,23.45,23.18
1569,23.27,23.45,23.09
1572,23.36,23.45,23.18
1575,23.36,23.45,23.18
1579,23.36,23.45,23.18
1582,23.36,23.45,23.18
1585,23.36,23.45,23.18
1589,23.27,23.45,23.18
1592,23.36,23.45,23.18
1595,23.36,23.45,23.18
1598,23.36,23.36,23.18
1601,23.27,23.45,23.18
1604,23.36,23.45,23.18
1607,23.36,23.45,23.18
1610,23.36,23.45,23.09
1613,23.36,23.45,23.18
1616,23.36,23.45,23.18
1619,23.27,23.45,23.09
1624,23.36,23.45,23.18
1627,23.36,23.45,23.09
1630,23.36,23.45,23.18
1633,23.36,23.45,23.18
1636,23.36,23.45,23.18
1639,23.36,23.45,23.18
1642,23.36,23.45,23.18
1645,23.36,23.45,23.18
1648,23.36,23.45,23.18
1651,23.27,23.45,23.18
1654,23.36,23.45,23.18
1658,23.27,23.45,23.18
1661,23.36,23.45,23.18
1665,23.36,23.36,23.18
1668,23.36,23.45,23.18
1671,23.27,23.45,23.18
1674,23.36,23.45,23.18
1677,23.36,23.45,23.18
1680,23.36,23.45,23.18
1683,23.36,23.45,23.09
1686,23.27,23.45,23.18
1690,23.36,23.45,23.18
1693,23.36,23.45,23.09
1696,23.36,23.45,23.18
1699,23.27,23.45,23.18
1702,23.36,23.45,23.18
1705,23.36,23.45,23.18
1709,23.27,23.45,23.09
1712,23.36,23.45,23.18
1715,23.27,23.45,23.18
1718,23.36,23.45,23.18
1721,23.27,23.36,23.18
1725,23.27,23.36,23.18
1728,23.36,23.45,23.18
1731,23.27,23.45,23.18
1734,23.36,23.45,23.18
1737,23.27,23.45,23.18
1740,23.27,23.45,23.18
1743,23.36,23.36,23.18
1746,23.36,23.45,23.18
1750,23.27,23.45,23.18
1753,23.27,23.45,23.18
1757,23.36,23.45,23.18
1760,23.36,23.45,23.18
1763,23.36,23.45,23.18
1766,23.36,23.45,23.09
1769,23.36,23.36,23.18
1772,23.27,23.45,23.18
1775,23.36,23.45,23.18
1778,23.36,23.45,23.18
1781,23.36,23.45,23.18
1784,23.36,23.45,23.18
1787,23.36,23.45,23.09
1790,23.36,23.45,23.18
1795,23.36,23.45,23.18
1798,23.36,23.45,23.18
1801,23.36,23.45,23.18
1804,23.36,23.45,23.18
1807,23.36,23.45,23.18
1810,23.36,23.45,23.18
1813,23.36,23.45,23.18
1816,23.36,23.45,23.09
1819,23.27,23.45,23.18
1822,23.36,23.45,23.18
1826,23.36,23.45,23.18
1829,23.36,23.45,23.18
1832,23.27,23.45,23.18
1836,23.36,23.45,23.18
1839,23.36,23.45,23.18
1842,23.36,23.45,23.18
1845,23.27,23.36,23.18
1848,23.36,23.45,23.18
1851,23.27,23.45,23.09
1854,23.36,23.45,23.18
1858,23.36,23.45,23.18
1861,23.36,23.45,23.18
1864,23.36,23.45,23.18
1867,23.36,23.45,23.18
1870,23.36,23.45,23.18
1873,23.36,23.36,23.18
1876,23.36,23.45,23.18
1880,23.27,23.45,23.18
1883,23.36,23.45,23.09
1886,23.36,23.45,23.09
1890,23.27,23.45,23.18
1893,23.36,23.45,23.18
1896,23.27,23.45,23.18
1899,23.36,23.45,23.09
1902,23.27,23.45,23.18
1905,23.36,23.45,23.18
1908,23.27,23.45,23.18
1911,23.36,23.45,23.18
1914,23.36,23.36,23.18
1917,23.36,23.45,23.09
1921,23.36,23.45,23.18
1925,23.36,23.45,23.18
1928,23.36,23.45,23.18
1931,23.36,23.45,23.18
1934,23.36,23.45,23.18
1937,23.36,23.45,23.18
1940,23.27,23.45,23.18
1943,23.36,23.45,23.18
1946,23.36,23.45,23.18
1949,23.36,23.45,23.18
1952,23.36,23.45,23.18
1955,23.36,23.45,23.18
1958,23.27,23.45,23.18
1963,23.36,23.45,23.18
1966,23.36,23.36,23.18
1969,23.27,23.45,23.18
1972,23.36,23.45,23.18
1975,23.36,23.45,23.18
1978,23.36,23.45,23.18
1981,23.36,23.45,23.18
1984,23.36,23.45,23.18
1987,23.36,23.45,23.18
1991,23.36,23.45,23.18
1994,23.36,23.45,23.18
1997,23.27,23.45,23.18
2000,23.36,23.36,23.18
2003,23.27,23.45,23.18
2007,23.36,23.45,23.18
2010,23.27,23.45,23.18
2013,23.36,23.45,23.18
2016,23.36,23.45,23.18
2019,23.36,23.45,23.18
2022,23.36,23.45,23.18
2026,23.36,23.36,23.09
2029,23.36,23.45,23.18
2032,23.36,23.45,23.18
2035,23.36,23.45,23.18
2038,23.36,23.36,23.18
2041,23.36,23.45,23.18
2044,23.36,23.45,23.18
2048,23.36,23.45,23.18
2051,23.36,23.45,23.18
2054,23.36,23.45,23.18
2058,23.36,23.45,23.18
2061,23.27,23.45,23.18
2064,23.36,23.45,23.18
2067,23.36,23.45,23.18
2070,23.36,23.36,23.18
2073,23.36,23.45,23.18
2076,23.36,23.45,23.18
2079,23.36,23.45,23.18
2082,23.36,23.36,23.09
2085,23.36,23.45,23.18
2088,23.36,23.45,23.18
2093,23.36,23.45,23.18
2096,23.27,23.45,23.18
2099,23.27,23.45,23.18
2102,23.27,23.45,23.09
2105,23.36,23.45,23.18
2108,23.36,23.45,23.18
2111,23.36,23.45,23.09
2114,23.36,23.45,23.18
2117,23.36,23.45,23.09
2120,23.36,23.45,23.18
2123,23.36,23.45,23.18
2127,23.36,23.45,23.18
2130,23.36,23.45,23.18
2134,23.36,23.45,23.18
2137,23.36,23.45,23.18
2140,23.36,23.45,23.18
2143,23.36,23.45,23.18
2146,23.36,23.45,23.09
2149,23.36,23.45,23.18
2152,23.36,23.45,23.18
2155,23.27,23.45,23.18
2159,23.36,23.45,23.18
2162,23.36,23.45,23.18
2165,23.36,23.45,23.18
2168,23.36,23.45,23.09
2171,23.36,23.45,23.18
2174,23.36,23.45,23.18
2178,23.36,23.45,23.18
2181,23.36,23.45,23.18
2184,23.36,23.45,23.18
2187,23.36,23.45,23.09
2191,23.27,23.45,23.18
2194,23.36,23.45,23.18
2197,23.27,23.45,23.18
2200,23.36,23.45,23.18
2203,23.27,23.45,23.18
2206,23.36,23.45,23.18
2209,23.36,23.45,23.18
2212,23.36,23.45,23.18
2215,23.36,23.45,23.18
2219,23.27,23.45,23.09
2222,23.36,23.45,23.18
2226,23.36,23.45,23.18
2229,23.36,23.45,23.18
2232,23.36,23.45,23.18
2235,23.36,23.45,23.18
2238,23.36,23.45,23.18
2241,23.36,23.45,23.18
2244,23.36,23.45,23.18
2247,23.27,23.45,23.09
2250,23.27,23.45,23.18
2253,23.36,23.45,23.18
2256,23.36,23.45,23.18
2260,23.36,23.45,23.18
2264,23.36,23.45,23.18
2267,23.36,23.45,23.18
2270,23.36,23.45,23.18
2273,23.36,23.45,23.18
2276,23.27,23.45,23.18
2279,23.36,23.45,23.18
2282,23.36,23.45,23.18
2285,23.36,23.45,23.18
2289,23.36,23.45,23.18
2292,23.27,23.36,23.18
2295,23.36,23.45,23.18
2298,23.27,23.45,23.18
2301,23.36,23.45,23.18
2305,23.36,23.45,23.18
2308,23.36,23.45,23.09
2311,23.27,23.45,23.18
2314,23.36,23.45,23.18
2317,23.36,23.45,23.18
2320,23.36,23.45,23.18
2324,23.36,23.45,23.18
2327,23.27,23.36,23.09
2330,23.36,23.45,23.18
2333,23.36,23.45,23.18
2336,23.36,23.45,23.18
2339,23.36,23.45,23.18
2342,23.36,23.36,23.18
2345,23.36,23.45,23.18
2349,23.27,23.36,23.18
2352,23.36,23.45,23.18
2356,23.27,23.45,23.18
2359,23.36,23.45,23.18
2362,23.36,23.45,23.09
2365,23.36,23.45,23.18
2368,23.27,23.45,23.18
2371,23.27,23.45,23.18
2374,23.27,23.45,23.18
2377,23.36,23.45,23.18
2380,23.36,23.45,23.18
2383,23.36,23.45,23.09
2386,23.27,23.45,23.18
2391,23.36,23.45,23.18
2394,23.36,23.45,23.18
2397,23.36,23.36,23.18
2400,23.27,23.45,23.18
2403,23.36,23.45,23.18
2406,23.36,23.45,23.18
2409,23.27,23.45,23.18
2412,23.27,23.45,23.18
2415,23.36,23.45,23.18
2418,23.36,23.45,23.18
2422,23.36,23.45,23.09
2425,23.36,23.45,23.18
2428,23.36,23.45,23.18
2432,23.27,23.45,23.18
2435,23.36,23.45,23.09
2438,23.36,23.45,23.18
2441,23.36,23.45,23.18
2444,23.36,23.45,23.18
2447,23.36,23.36,23.18
2450,23.27,23.45,23.18
2453,23.36,23.45,23.18
2457,23.27,23.45,23.18
2460,23.36,23.45,23.18
2463,23.27,23.45,23.09
2466,23.36,23.45,23.18
2469,23.27,23.45,23.18
2472,23.27,23.45,23.09
2476,23.27,23.45,23.18
2479,23.36,23.45,23.18
2482,23.27,23.45,23.18
2485,23.27,23.45,23.09
2489,23.36,23.45,23.18
2492,23.36,23.45,23.18
2495,23.36,23.45,23.18
2498,23.27,23.45,23.18
2501,23.27,23.45,23.18
2504,23.36,23.45,23.18
2507,23.36,23.45,23.18
2510,23.36,23.45,23.18
2513,23.27,23.45,23.09
2516,23.27,23.45,23.18
2521,23.36,23.36,23.18
2524,23.36,23.45,23.18
2527,23.36,23.45,23.09
2530,23.36,23.36,23.18
2533,23.36,23.45,23.18
2536,23.36,23.45,23.09
2539,23.36,23.45,23.18
2542,23.36,23.36,23.18
2545,23.36,23.45,23.18
2548,23.36,23.45,23.18
2551,23.27,23.45,23.18
2555,23.36,23.45,23.18
2558,23.36,23.45,23.18
2562,23.36,23.45,23.18
2565,23.36,23.45,23.18
2568,23.36,23.45,23.18
2571,23.36,23.45,23.18
2574,23.36,23.45,23.18
2577,23.27,23.45,23.18
2580,23.36,23.45,23.18
2583,23.36,23.45,23.18
2587,23.36,23.45,23.18
2590,23.36,23.45,23.18
2593,23.27,23.36,23.09
2596,23.36,23.45,23.18
2599,23.27,23.45,23.18
2603,23.36,23.45,23.18
2606,23.27,23.36,23.18
2609,23.27,23.45,23.18
2612,23.36,23.45,23.18
2615,23.36,23.45,23.18
2618,23.36,23.45,23.18
2622,23.27,23.45,23.18
2625,23.27,23.45,23.18
2628,23.36,23.45,23.18
2631,23.36,23.45,23.18
2634,23.36,23.45,23.09
2637,23.36,23.36,23.18
2640,23.36,23.45,23.18
2643,23.27,23.45,23.18
2647,23.36,23.45,23.18
2650,23.36,23.45,23.18
2654,23.27,23.45,23.18
2657,23.27,23.45,23.18
2660,23.27,23.45,23.18
2663,23.36,23.45,23.18
2666,23.27,23.45,23.18
2669,23.36,23.45,23.18
2672,23.27,23.45,23.18
2675,23.36,23.45,23.18
2678,23.36,23.45,23.18
2681,23.36,23.45,23.18
2684,23.36,23.45,23.18
2689,23.36,23.45,23.18
2692,23.36,23.45,23.09
2695,23.27,23.36,23.18
2698,23.36,23.45,23.18
2701,23.27,23.45,23.18
2704,23.36,23.45,23.18
2707,23.27,23.45,23.18
2710,23.36,23.45,23.18
2713,23.27,23.45,23.18
2716,23.27,23.45,23.09
2719,23.36,23.45,23.18
2723,23.27,23.45,23.18
2726,23.36,23.45,23.18
2729,23.27,23.45,23.09
2733,23.27,23.36,23.18
2736,23.36,23.45,23.09
2739,23.36,23.45,23.18
2742,23.36,23.45,23.18
2745,23.36,23.45,23.18
2748,23.27,23.45,23.09
2751,23.27,23.36,23.09
2755,23.36,23.45,23.09
2758,23.36,23.45,23.18
2761,23.36,23.45,23.18
2764,23.36,23.45,23.18
2767,23.36,23.45,23.18
2770,23.36,23.45,23.18
2774,23.36,23.45,23.09
2777,23.36,23.45,23.18
2780,23.36,23.45,23.18
2783,23.36,23.45,23.18
2787,23.36,23.45,23.18
2790,23.36,23.45,23.18
2793,23.36,23.45,23.18
2796,23.36,23.45,23.18
2799,23.36,23.45,23.09
2802,23.36,23.45,23.18
2805,23.36,23.45,23.18
2808,23.36,23.45,23.18
2811,23.36,23.45,23.18
2814,23.27,23.45,23.18
2818,23.36,23.45,23.18
2822,23.36,23.45,23.18
2825,23.27,23.45,23.18
2828,23.36,23.45,23.18
2831,23.36,23.45,23.18
2834,23.36,23.45,23.18
2837,23.36,23.45,23.09
2840,23.36,23.45,23.18
2843,23.36,23.45,23.18
2846,23.36,23.45,23.18
2849,23.36,23.45,23.18
2852,23.36,23.45,23.18
2856,23.36,23.45,23.18
2860,23.27,23.45,23.18
2863,23.27,23.45,23.18
2866,23.27,23.45,23.18
2869,23.36,23.45,23.18
2872,23.36,23.45,23.18
2875,23.27,23.45,23.18
2878,23.27,23.45,23.18
2881,23.36,23.45,23.18
2884,23.36,23.45,23.18
2888,23.36,23.45,23.18
2891,23.36,23.45,23.18
2894,23.27,23.45,23.09
2897,23.36,23.45,23.18
2900,23.36,23.45,23.09
2904,23.36,23.45,23.18
2907,23.36,23.45,23.18
2910,23.36,23.36,23.18
2913,23.36,23.45,23.09
2916,23.36,23.45,23.18
2920,23.36,23.45,23.18
2923,23.36,23.45,23.18
2926,23.36,23.45,23.18
2929,23.36,23.45,23.18
2932,23.36,23.45,23.18
2935,23.27,23.45,23.18
2938,23.27,23.45,23.09
2941,23.36,23.36,23.18
2945,23.27,23.45,23.09
2948,23.36,23.45,23.18
2952,23.36,23.45,23.18
2955,23.36,23.45,23.18
2958,23.27,23.45,23.18
2961,23.36,23.45,23.18
2964,23.36,23.45,23.09
2967,23.36,23.36,23.18
2970,23.36,23.45,23.18
2973,23.27,23.45,23.18
2976,23.36,23.45,23.18
2979,23.27,23.45,23.18
2982,23.36,23.45,23.18
